Timestamp,dMoisture,Cause_Temperature
2023-08-05 22:22:32,0.0,30.0
2023-08-05 22:23:01,0.0,30.0
2023-08-05 22:23:29,0.0,30.0
2023-08-05 22:23:58,-0.0012886597938144284,30.0
2023-08-05 22:24:26,-0.0012886597938144284,30.0
2023-08-05 22:24:54,-0.0012886597938145394,30.1
2023-08-05 22:25:22,-0.0012886597938144284,30.0
2023-08-05 22:25:49,-0.0012886597938145394,30.1
2023-08-05 22:26:17,-0.0012886597938145394,30.0
2023-08-05 22:30:29,-0.002577319587628968,30.1
2023-08-05 22:30:58,-0.0012886597938144284,30.0
2023-08-05 22:31:26,0.0,30.1
2023-08-05 22:32:23,-0.0012886597938144284,30.1
2023-08-05 22:32:51,-0.0012886597938144284,30.1
2023-08-05 22:33:19,-0.0012886597938144284,30.2
2023-08-05 22:33:48,-0.002577319587628968,30.1
2023-08-05 22:34:16,-0.0012886597938144284,30.1
2023-08-05 22:34:45,0.0,30.1
2023-08-05 22:35:13,0.0,30.1
2023-08-05 22:35:41,-0.002577319587628968,30.2
2023-08-05 22:36:10,-0.0012886597938144284,30.1
2023-08-05 22:36:38,-0.0012886597938144284,30.1
2023-08-05 22:37:06,-0.002577319587628968,30.1
2023-08-05 22:37:34,0.0,30.1
2023-08-05 22:38:03,-0.0012886597938144284,30.1
2023-08-05 22:38:31,-0.0038659793814433963,30.2
2023-08-05 22:39:00,-0.0012886597938144284,30.1
2023-08-05 22:39:28,-0.002577319587628968,30.1
2023-08-05 22:39:56,-0.0012886597938144284,30.2
2023-08-05 22:40:23,-0.002577319587628968,30.1
2023-08-05 22:40:51,-0.0012886597938144284,30.2
2023-08-05 22:41:20,-0.002577319587628968,30.1
2023-08-05 22:41:49,-0.0012886597938144284,30.2
2023-08-05 22:42:17,-0.0012886597938144284,30.2
2023-08-05 22:42:45,0.0,30.2
2023-08-05 22:43:13,-0.002577319587628968,30.2
2023-08-05 22:43:41,-0.002577319587628968,30.2
2023-08-05 22:44:09,-0.0012886597938144284,30.2
2023-08-05 22:44:37,-0.0012886597938144284,30.2
2023-08-05 22:45:05,-0.0012886597938144284,30.2
2023-08-05 22:45:34,-0.0012886597938144284,30.2
2023-08-05 22:46:03,0.0,30.2
2023-08-05 22:46:31,-0.005154639175257825,30.2
2023-08-05 22:46:59,-0.002577319587628968,30.2
2023-08-05 22:47:28,0.0,30.2
2023-08-05 22:47:55,0.0,30.1
2023-08-05 22:48:23,-0.0012886597938144284,30.1
2023-08-05 22:48:51,-0.0038659793814433963,30.2
2023-08-05 22:49:48,-0.0012886597938144284,30.0
2023-08-05 22:50:17,-0.0012886597938144284,30.2
2023-08-05 22:50:45,0.0,30.2
2023-08-05 22:51:13,-0.0012886597938144284,30.2
2023-08-05 22:51:41,-0.002577319587628968,30.1
2023-08-05 22:52:10,-0.0012886597938144284,30.2
2023-08-05 22:52:38,-0.002577319587628968,30.2
2023-08-05 22:53:06,-0.002577319587628857,30.1
2023-08-05 22:53:34,-0.002577319587628968,30.2
2023-08-05 22:54:02,-0.002577319587628857,30.1
2023-08-05 22:54:30,-0.0012886597938144284,30.1
2023-08-05 22:54:58,-0.0012886597938144284,30.1
2023-08-05 22:55:27,-0.0012886597938144284,30.2
2023-08-05 22:55:56,-0.0012886597938144284,30.2
2023-08-05 22:56:24,-0.0012886597938144284,30.1
2023-08-05 22:56:52,-0.0012886597938144284,30.2
2023-08-05 22:57:20,-0.002577319587628968,30.2
2023-08-05 22:57:48,-0.0038659793814433963,30.2
2023-08-05 22:58:16,-0.0012886597938145394,30.1
2023-08-05 22:58:44,-0.0012886597938144284,30.2
2023-08-05 22:59:12,-0.0012886597938144284,30.1
2023-08-05 22:59:40,-0.0012886597938144284,30.2
2023-08-05 23:00:08,-0.002577319587628857,30.2
2023-08-05 23:00:36,-0.002577319587628857,30.2
2023-08-05 23:01:04,-0.0012886597938144284,30.2
2023-08-05 23:01:33,0.0,30.2
2023-08-05 23:02:01,-0.002577319587628968,30.2
2023-08-05 23:02:29,-0.002577319587628968,30.2
2023-08-05 23:02:57,-0.0038659793814433963,30.2
2023-08-05 23:03:25,-0.0012886597938144284,30.2
2023-08-05 23:03:53,-0.002577319587628857,30.2
2023-08-05 23:04:22,-0.0012886597938144284,30.2
2023-08-05 23:04:50,-0.0012886597938144284,30.2
2023-08-05 23:05:18,-0.005154639175257825,30.1
2023-08-05 23:05:47,-0.002577319587628857,30.2
2023-08-05 23:06:15,-0.0012886597938144284,30.1
2023-08-05 23:06:43,-0.002577319587628968,30.1
2023-08-05 23:07:12,0.0,30.1
2023-08-05 23:07:40,-0.0012886597938144284,30.1
2023-08-05 23:08:08,-0.002577319587628968,30.1
2023-08-05 23:08:37,-0.002577319587628857,30.2
2023-08-05 23:09:05,-0.0012886597938144284,30.1
2023-08-05 23:09:32,-0.0012886597938144284,30.1
2023-08-05 23:10:01,-0.002577319587628857,30.2
2023-08-05 23:10:29,-0.002577319587628857,30.2
2023-08-05 23:10:58,-0.0012886597938144284,30.2
2023-08-05 23:11:26,-0.0012886597938144284,30.2
2023-08-05 23:11:54,-0.002577319587628857,30.2
2023-08-05 23:12:22,-0.002577319587628857,30.2
2023-08-05 23:12:50,-0.002577319587628857,30.2
2023-08-05 23:13:18,-0.002577319587628857,30.2
2023-08-05 23:13:47,-0.002577319587628857,30.2
2023-08-05 23:14:15,-0.002577319587628968,30.1
2023-08-05 23:14:43,-0.0012886597938144284,30.1
2023-08-05 23:15:11,-0.0012886597938144284,30.2
2023-08-05 23:15:39,-0.0012886597938144284,30.1
2023-08-05 23:16:07,-0.0012886597938144284,30.0
2023-08-05 23:16:35,-0.0012886597938144284,30.1
2023-08-05 23:17:03,0.0,30.1
2023-08-05 23:17:31,-0.002577319587628857,30.1
2023-08-05 23:18:00,-0.002577319587628857,30.1
2023-08-05 23:18:28,-0.0012886597938144284,30.0
2023-08-05 23:18:56,0.0,30.0
2023-08-05 23:19:24,-0.0012886597938144284,30.1
2023-08-05 23:19:52,-0.0012886597938144284,30.0
2023-08-05 23:20:20,-0.002577319587628857,30.1
2023-08-05 23:20:48,-0.002577319587628857,30.1
2023-08-05 23:21:16,-0.002577319587628968,30.0
2023-08-05 23:21:44,-0.0012886597938144284,30.0
