Timestamp,Temperature,Humidity,Moisture
8/5/2023 13:41:19,34.6,63,510
8/5/2023 13:41:28,34.7,63,510
8/5/2023 13:41:37,34.7,63,510
8/5/2023 13:41:48,34.7,63,511
8/5/2023 13:41:58,34.6,63,511
8/5/2023 13:42:07,34.8,63,511
8/5/2023 13:42:15,34.8,62,510
8/5/2023 13:42:24,34.8,63,510
8/5/2023 13:42:32,34.7,63,511
8/5/2023 13:42:40,34.8,63,510
8/5/2023 13:42:48,34.7,63,510
8/5/2023 13:42:56,34.8,63,511
8/5/2023 13:43:04,34.8,63,510
8/5/2023 13:43:17,34.8,63,511
8/5/2023 13:46:39,34.7,63,510
8/5/2023 13:46:47,34.8,63,510
8/5/2023 13:46:56,34.8,63,511
8/5/2023 13:47:04,34.8,63,510
8/5/2023 13:47:13,34.7,63,510
8/5/2023 13:47:21,34.7,63,511
8/5/2023 13:47:30,34.7,63,509
8/5/2023 13:47:39,34.7,63,510
8/5/2023 13:47:48,34.7,63,510
8/5/2023 13:47:57,34.8,63,510
8/5/2023 13:48:06,34.8,63,509
8/5/2023 13:48:15,34.8,63,510
8/5/2023 13:48:23,34.8,63,510
8/5/2023 13:48:31,34.8,63,510
8/5/2023 13:48:39,34.8,63,510
8/5/2023 13:48:48,34.8,63,509
8/5/2023 13:48:57,34.9,63,510
8/5/2023 13:49:05,34.9,63,510
8/5/2023 13:49:14,35,63,510
8/5/2023 13:49:22,35,62,510
8/5/2023 13:49:31,35,63,509
8/5/2023 13:49:39,35,62,510
8/5/2023 13:49:47,35,62,510
8/5/2023 13:49:56,35,62,510
8/5/2023 13:50:04,35,62,509
8/5/2023 13:50:12,35,62,510
8/5/2023 13:50:20,35,62,510
8/5/2023 13:50:29,35,62,510
8/5/2023 13:50:38,35,62,509
8/5/2023 13:50:46,35,62,510
8/5/2023 13:50:54,35.1,62,510
8/5/2023 13:51:02,35.1,63,510
8/5/2023 13:51:11,35.1,62,509
8/5/2023 13:51:21,35.1,62,509
8/5/2023 13:51:30,35.1,62,509
8/5/2023 13:51:39,35.1,62,509
8/5/2023 13:51:48,35.2,62,509
8/5/2023 13:51:57,35.2,62,509
8/5/2023 13:52:06,35.2,62,510
8/5/2023 13:52:15,35.2,62,509
8/5/2023 13:52:23,35.2,62,510
8/5/2023 13:52:34,35.2,62,510
8/5/2023 13:52:43,35.2,62,508
8/5/2023 13:52:52,35.1,62,509
8/5/2023 13:53:01,35.1,62,509
8/5/2023 13:53:10,35.1,62,508
8/5/2023 13:53:19,35,63,509
8/5/2023 13:53:28,35,62,510
8/5/2023 13:53:36,35,62,509
8/5/2023 13:53:44,35,62,509
8/5/2023 13:53:53,35,62,510
8/5/2023 13:54:01,35,62,509
8/5/2023 13:54:10,35,63,509
8/5/2023 13:54:20,35,63,509
8/5/2023 13:54:29,35,63,509
8/5/2023 13:54:38,35,63,510
8/5/2023 13:54:47,35,63,509
8/5/2023 13:54:56,35.1,63,510
8/5/2023 13:55:05,35,63,509
8/5/2023 13:55:14,35,63,509
8/5/2023 13:55:22,35,63,508
8/5/2023 13:55:30,35,63,509
8/5/2023 13:55:38,35,63,509
8/5/2023 13:55:47,35,63,509
8/5/2023 13:55:56,35,63,510
8/5/2023 13:56:04,35,63,509
8/5/2023 13:56:12,35,63,509
8/5/2023 13:56:21,34.9,63,509
8/5/2023 13:56:29,34.9,63,509
8/5/2023 13:56:37,34.9,63,509
8/5/2023 13:56:45,34.9,63,509
8/5/2023 13:56:53,34.8,63,509
8/5/2023 13:57:02,34.8,63,509
8/5/2023 13:57:10,34.8,63,509
8/5/2023 13:57:19,34.8,64,510
8/5/2023 13:57:28,34.8,64,509
8/5/2023 13:57:36,34.8,64,509
8/5/2023 13:57:44,34.8,63,508
8/5/2023 13:57:52,34.6,63,509
8/5/2023 13:58:00,34.6,63,509
8/5/2023 13:58:08,34.7,63,508
8/5/2023 13:58:17,34.6,63,509
8/5/2023 13:58:26,34.6,63,509
8/5/2023 13:58:34,34.6,63,509
8/5/2023 13:58:42,34.7,63,510
8/5/2023 13:58:50,34.7,63,510
8/5/2023 13:58:59,34.7,64,509
8/5/2023 13:59:08,34.6,64,510
8/5/2023 13:59:16,34.6,64,510
8/5/2023 13:59:24,34.7,64,509
8/5/2023 13:59:32,34.7,64,510
8/5/2023 13:59:40,34.7,64,509
8/5/2023 13:59:48,34.8,64,510
8/5/2023 13:59:56,34.7,64,510
8/5/2023 14:00:04,34.6,64,509
8/5/2023 14:00:12,34.6,64,509
8/5/2023 14:00:21,34.6,64,510
8/5/2023 14:00:30,34.6,64,510
8/5/2023 14:00:39,34.6,64,510
8/5/2023 14:00:48,34.6,64,510
8/5/2023 14:00:56,34.6,64,509
8/5/2023 14:01:03,34.6,64,510
8/5/2023 14:01:12,34.6,64,510
8/5/2023 14:01:20,34.6,64,508
8/5/2023 14:01:28,34.6,64,510
8/5/2023 14:01:37,34.6,64,510
8/5/2023 14:01:44,34.6,65,510
8/5/2023 14:01:52,34.6,65,509
8/5/2023 14:02:01,34.6,64,510
8/5/2023 14:02:10,34.6,64,510
8/5/2023 14:02:19,34.6,64,510
8/5/2023 14:02:29,34.6,64,510
8/5/2023 14:02:37,34.6,64,510
8/5/2023 14:02:45,34.6,64,510
8/5/2023 14:02:53,34.6,64,510
8/5/2023 14:03:02,34.7,64,510
8/5/2023 14:03:11,34.8,64,510
8/5/2023 14:03:20,34.7,64,510
8/5/2023 14:03:29,34.7,64,508
8/5/2023 14:03:39,34.7,64,510
8/5/2023 14:03:47,34.8,64,510
8/5/2023 14:03:57,34.8,64,510
8/5/2023 14:04:06,34.7,64,509
8/5/2023 14:04:14,34.8,64,510
8/5/2023 14:04:23,34.8,64,510
8/5/2023 14:04:31,34.7,64,510
8/5/2023 14:04:39,34.7,64,510
8/5/2023 14:04:49,34.8,64,510
8/5/2023 14:04:58,34.8,64,509
8/5/2023 14:05:06,34.7,64,510
8/5/2023 14:05:16,34.8,64,510
8/5/2023 14:05:24,34.7,64,510
8/5/2023 14:05:32,34.8,64,510
8/5/2023 14:05:40,34.7,64,510
8/5/2023 14:05:49,34.7,64,510
8/5/2023 14:05:58,34.8,64,510
8/5/2023 14:06:07,34.7,64,510
8/5/2023 14:06:16,34.8,64,510
8/5/2023 14:06:25,34.8,64,510
8/5/2023 14:06:34,34.8,64,510
8/5/2023 14:06:42,34.8,64,510
8/5/2023 14:06:50,34.8,64,510
8/5/2023 14:06:59,34.8,64,510
8/5/2023 14:07:08,34.9,64,509
8/5/2023 14:07:17,34.9,63,510
8/5/2023 14:07:26,34.9,63,510
8/5/2023 14:07:35,35,63,509
8/5/2023 14:07:44,34.9,63,510
8/5/2023 14:07:52,34.8,63,508
8/5/2023 14:08:00,34.8,63,510
8/5/2023 14:08:09,34.8,63,510
8/5/2023 14:08:17,34.8,63,511
8/5/2023 14:08:25,34.9,63,510
8/5/2023 14:08:33,34.8,63,510
8/5/2023 14:08:42,34.8,63,511
8/5/2023 14:08:50,34.8,63,510
8/5/2023 14:08:58,34.7,64,511
8/5/2023 14:09:06,34.7,64,511
8/5/2023 14:09:15,34.6,64,510
8/5/2023 14:09:24,34.7,64,511
8/5/2023 14:09:32,34.8,64,511
8/5/2023 14:09:40,34.8,64,510
8/5/2023 14:09:49,34.7,64,511
8/5/2023 14:09:58,34.8,64,511
8/5/2023 14:10:07,34.8,64,511
8/5/2023 14:10:16,34.8,64,511
8/5/2023 14:10:25,34.8,64,511
8/5/2023 14:10:34,34.8,64,510
8/5/2023 14:10:43,34.8,64,511
8/5/2023 14:10:52,34.9,64,510
8/5/2023 14:11:02,34.9,64,510
8/5/2023 14:11:10,34.9,64,510
8/5/2023 14:11:19,34.9,64,511
8/5/2023 14:11:27,34.9,64,508
8/5/2023 14:11:36,34.9,64,510
8/5/2023 14:11:48,34.9,64,510
8/5/2023 14:12:28,34.9,64,510
8/5/2023 14:12:36,34.9,64,510
8/5/2023 14:12:45,34.9,64,510
8/5/2023 14:12:54,35,64,510
8/5/2023 14:13:02,34.9,64,510
8/5/2023 14:13:10,35,64,510
8/5/2023 14:13:18,35,64,510
8/5/2023 14:13:29,35,64,510
8/5/2023 14:13:37,35,64,510
8/5/2023 14:13:45,35,64,510
8/5/2023 14:13:55,35,64,510
8/5/2023 14:14:04,35,64,510
8/5/2023 14:14:14,35,64,510
8/5/2023 14:14:22,35,64,510
8/5/2023 14:14:31,35,64,509
8/5/2023 14:14:40,35,63,510
8/5/2023 14:14:49,35.1,63,510
8/5/2023 14:14:59,35.1,63,510
8/5/2023 14:15:11,35.1,63,510
8/5/2023 14:15:20,35.1,63,510
8/5/2023 14:15:32,35.1,63,510
8/5/2023 14:15:49,35.1,63,510
8/5/2023 14:16:02,35.1,63,510
8/5/2023 14:16:11,35,63,511
8/5/2023 14:16:20,35,63,510
8/5/2023 14:16:29,35.1,64,510
8/5/2023 14:16:39,35,64,510
8/5/2023 14:17:10,35,64,510
8/5/2023 14:17:19,35,64,510
8/5/2023 14:17:27,35,64,511
8/5/2023 14:17:39,35,63,509
8/5/2023 14:17:50,34.9,63,510
8/5/2023 14:18:01,35,63,509
8/5/2023 14:18:09,34.8,64,510
8/5/2023 14:18:19,34.8,64,510
8/5/2023 14:18:28,34.8,64,510
8/5/2023 14:18:37,34.8,64,510
8/5/2023 14:18:45,34.8,64,510
8/5/2023 14:18:53,34.8,64,510
8/5/2023 14:19:01,34.8,63,510
8/5/2023 14:19:09,34.9,63,510
8/5/2023 14:19:17,34.8,63,509
8/5/2023 14:19:26,34.8,63,510
8/5/2023 14:19:35,34.8,63,511
8/5/2023 14:19:45,34.8,63,510
8/5/2023 14:19:53,34.8,63,510
8/5/2023 14:20:02,34.8,63,510
8/5/2023 14:20:12,34.8,63,510
8/5/2023 14:20:20,34.9,63,510
8/5/2023 14:20:30,34.8,63,510
8/5/2023 14:20:41,34.8,63,510
8/5/2023 14:20:51,34.8,64,510
8/5/2023 14:21:00,34.7,64,510
8/5/2023 14:21:09,34.8,64,510
8/5/2023 14:21:18,34.8,64,510
8/5/2023 14:21:27,34.8,64,510
8/5/2023 14:21:37,34.8,64,510
8/5/2023 14:21:47,34.7,64,510
8/5/2023 14:21:57,34.7,64,510
8/5/2023 14:22:11,34.8,64,510
8/5/2023 14:22:20,34.8,64,510
8/5/2023 14:22:29,34.8,63,510
8/5/2023 14:22:37,34.8,63,510
8/5/2023 14:22:46,34.8,63,510
8/5/2023 14:22:56,34.8,63,510
8/5/2023 14:23:05,34.8,63,510
8/5/2023 14:23:13,34.8,63,510
8/5/2023 14:23:22,34.8,63,510
8/5/2023 14:23:31,34.8,63,510
8/5/2023 14:23:40,34.9,63,511
8/5/2023 14:23:50,34.9,63,511
8/5/2023 14:23:59,34.9,62,511
8/5/2023 14:24:08,34.9,62,510
8/5/2023 14:24:17,34.9,62,512
8/5/2023 14:24:27,34.9,62,511
8/5/2023 14:24:37,35,62,510
8/5/2023 14:24:48,35,62,510
